lat,lon,time_range,flag,geartype,vessel_ids,apparent_fishing_hours,effort_index,fuel_consumption,catch_value_usd,crew_size
-12.5,-78.1,2023-02,PER,other_purse_seines,1,1.1,10.37,6.69,28.07,6.4
-15.5,-77.5,2023-02,HND,other_purse_seines,1,0.14,1.92,9.52,6.45,6.4
-8.4,-79.2,2023-01,PER,other_purse_seines,48,21.2448,26.6,33.67,238.94,8.3
-14.6,-76.0,2023-01,PER,other_purse_seines,3,1.9,5.33,6.07,19.09,7.2
-9.2,-80.2,2023-03,PER,purse_seines,1,8.63,26.59,20.92,46.52,8.9
-15.2,-76.7,2023-02,PER,purse_seines,1,1.87,1.54,5.28,19.22,7.2
-15.1,-77.3,2023-02,PER,other_purse_seines,8,16.66,27.79,27.28,57.94,8.1
-12.8,-77.0,2023-01,PER,other_purse_seines,14,21.2448,30.52,21.16,127.15,8.5
-6.5,-80.8,2023-01,PER,other_purse_seines,23,21.2448,25.19,29.04,154.28,9.1
-11.1,-78.3,2023-03,PER,other_purse_seines,2,1.76,7.81,0.0,13.46,7.1
-9.7,-79.9,2023-03,PER,other_purse_seines,1,0.48,5.71,9.45,7.32,7.1
-15.1,-75.8,2023-03,PER,other_purse_seines,1,0.76,5.5,3.72,11.94,6.8
-9.1,-78.6,2023-01,PER,tuna_purse_seines,4,2.23,1.93,0.0,6.23,8.6
-7.2,-80.0,2023-01,PER,other_purse_seines,23,21.2448,30.17,32.59,93.58,8.6
-14.8,-77.8,2023-02,HND,other_purse_seines,1,8.84,13.15,14.33,75.09,8.3
-6.8,-80.1,2023-01,PER,other_purse_seines,16,18.03,20.69,22.73,110.56,8.0
-13.5,-78.2,2023-03,PER,other_purse_seines,1,1.81,10.34,10.68,15.0,6.9
-12.1,-77.4,2023-02,PER,other_purse_seines,8,7.9,15.26,5.41,15.99,8.5
-13.0,-76.9,2023-01,HND,other_purse_seines,1,1.3,8.86,3.12,4.45,7.2
-15.5,-77.6,2023-02,PER,other_purse_seines,11,21.2448,29.45,26.11,121.49,9.4
-15.5,-79.1,2023-02,ECU,tuna_purse_seines,1,4.3,3.19,8.88,31.74,7.9
-8.1,-79.4,2023-02,PER,fishing,1,1.5,3.85,0.0,12.12,6.9
-7.2,-79.8,2023-01,PER,purse_seines,3,8.15,12.38,12.19,23.1,7.3
-9.4,-81.8,2023-01,,purse_seines,1,5.94,6.7,7.09,46.49,9.3
-10.4,-78.2,2023-01,PER,purse_seines,2,2.01,0.77,10.45,16.27,7.3
-9.3,-78.7,2023-01,HND,other_purse_seines,1,4.17,6.26,1.65,55.73,6.8
-14.0,-77.2,2023-03,PER,other_purse_seines,1,2.01,10.91,7.95,27.41,6.9
-8.4,-79.3,2023-01,AIA,purse_seines,1,0.41,0.0,3.94,6.58,6.6
-7.9,-79.8,2023-03,PER,other_purse_seines,1,8.34,13.99,13.27,77.69,8.2
-13.8,-78.3,2023-02,ECU,tuna_purse_seines,1,0.06,9.06,14.19,9.45,
-14.5,-77.8,2023-02,,other_purse_seines,1,2.38,6.98,5.97,58.47,7.0
-14.1,-76.5,2023-01,PER,other_purse_seines,1,0.76,3.7,1.52,4.22,
-15.9,-78.8,2023-02,ECU,tuna_purse_seines,1,0.33,0.3,4.02,3.66,8.2
-7.7,-81.3,2023-03,,purse_seines,1,1.8,3.65,2.88,5.09,
-8.9,-79.7,2023-01,PER,other_purse_seines,1,0.07,3.81,0.0,2.06,7.2
-14.9,-77.6,2023-02,PER,set_gillnets,1,1.99,0.0,5.06,5.48,
-15.6,-77.8,2023-02,PER,other_purse_seines,8,16.55,22.67,18.32,91.33,8.2
-3.8,-82.6,2023-02,PER,other_purse_seines,1,4.48,16.58,11.89,25.41,7.8
-12.0,-78.6,2023-02,PER,other_purse_seines,1,2.0,2.33,1.38,13.3,6.8
-9.1,-82.8,2023-02,ECU,tuna_purse_seines,1,2.53,12.39,12.14,25.66,7.3
-16.9,-77.6,2023-03,ECU,tuna_purse_seines,1,4.45,6.89,0.25,36.45,7.8
-15.2,-77.3,2023-02,PER,other_purse_seines,5,5.4,13.84,10.88,19.61,8.6
-14.7,-76.0,2023-01,PER,other_purse_seines,21,21.2448,32.26,27.86,145.79,9.9
-7.8,-79.9,2023-03,PER,other_purse_seines,1,2.23,6.87,0.0,17.11,
-4.6,-81.5,2023-03,ECU,fishing,1,2.97,4.04,3.77,13.0,7.4
-7.7,-79.6,2023-02,AIA,purse_seines,1,0.31,2.96,0.0,5.8,7.1
-3.9,-82.1,2023-02,PER,other_purse_seines,1,3.98,5.23,14.97,28.46,8.1
-5.0,-82.0,2023-03,ECU,tuna_purse_seines,1,8.56,11.86,8.62,51.1,7.8
-9.6,-79.9,2023-03,PER,other_purse_seines,1,2.58,11.14,8.9,18.4,8.5
-12.4,-80.4,2023-02,PER,tuna_purse_seines,1,7.14,8.22,12.85,49.46,7.8
-11.6,-77.5,2023-01,PER,inconclusive,1,8.3,15.64,8.83,46.82,8.8
-12.5,-77.0,2023-02,PER,inconclusive,1,1.19,3.29,9.86,15.79,6.4
-6.3,-81.0,2023-01,HND,other_purse_seines,1,3.56,4.08,8.98,28.78,7.0
-14.9,-77.9,2023-02,PER,purse_seines,1,0.7,0.73,2.79,11.69,7.7
-15.5,-76.7,2023-03,PER,other_purse_seines,1,3.97,12.89,9.54,11.19,8.3
-8.1,-79.6,2023-01,PER,tuna_purse_seines,3,2.14,9.92,7.53,15.75,8.3
-16.7,-78.2,2023-03,PER,tuna_purse_seines,2,1.08,4.29,5.78,15.76,7.4
-11.7,-77.7,2023-01,PER,other_purse_seines,9,7.16,10.08,9.05,67.78,8.2
-13.0,-77.0,2023-02,PER,other_purse_seines,14,21.2448,19.53,26.75,84.66,10.1
-14.4,-77.1,2023-02,PER,set_gillnets,1,0.81,0.0,6.01,6.5,7.5
-14.7,-77.4,2023-03,,other_purse_seines,1,0.12,2.3,5.79,3.76,6.8
-12.7,-77.9,2023-02,PER,other_purse_seines,1,0.53,5.61,3.96,6.76,7.9
-14.7,-77.6,2023-02,PER,set_longlines,1,1.65,1.6,3.03,20.46,
-14.6,-76.8,2023-01,PER,fishing,1,3.1,6.06,6.57,28.86,
-6.6,-80.6,2023-01,PER,other_purse_seines,8,11.98,13.48,22.81,87.87,
-14.4,-77.8,2023-02,PER,other_purse_seines,6,18.51,23.36,32.96,110.11,8.3
-13.8,-76.5,2023-02,PER,pole_and_line,1,2.39,9.02,8.64,23.71,7.5
-7.4,-80.1,2023-01,PER,other_purse_seines,8,7.45,17.01,13.55,34.54,7.8
-17.7,-71.5,2023-02,,other_purse_seines,2,8.51,10.1,6.97,78.63,8.8
-7.6,-80.3,2023-02,PER,other_purse_seines,1,1.21,6.31,6.02,14.78,7.6
-12.4,-77.1,2023-01,PER,other_purse_seines,34,21.2448,28.02,37.73,199.29,9.3
-11.8,-77.4,2023-01,AIA,purse_seines,1,1.84,13.67,10.08,24.85,7.5
-16.9,-77.0,2023-03,PER,fishing,1,0.45,3.66,0.0,9.47,7.0
-14.6,-77.9,2023-02,HND,other_purse_seines,1,2.45,9.29,5.58,19.18,
-11.7,-77.4,2023-03,PER,other_purse_seines,1,2.52,4.33,7.0,20.39,9.5
-7.4,-79.8,2023-01,PER,purse_seines,4,10.97,12.4,14.62,61.82,8.7
-16.9,-77.5,2023-03,PER,other_purse_seines,1,0.51,4.08,7.07,5.6,7.6
-16.4,-78.2,2023-03,PER,tuna_purse_seines,1,1.52,4.15,7.97,19.41,8.2
-8.8,-80.1,2023-01,PER,other_purse_seines,2,2.82,6.35,4.24,5.47,7.1
-13.4,-77.9,2023-02,PER,other_purse_seines,1,1.6,8.24,10.87,9.36,7.1
-10.0,-79.0,2023-03,ECU,tuna_purse_seines,1,4.25,11.19,6.95,17.68,7.7
-9.2,-82.6,2023-02,,purse_seines,1,5.33,7.31,6.6,18.68,8.5
-6.3,-81.1,2023-01,PER,other_purse_seines,9,21.2448,24.78,30.09,182.29,8.9
-7.7,-79.8,2023-02,PER,fishing,1,1.09,1.99,0.67,6.95,8.2
-14.8,-77.8,2023-02,PER,purse_seines,1,6.35,13.41,11.61,38.81,7.7
-14.0,-76.9,2023-01,PER,pole_and_line,1,2.12,7.18,11.74,26.78,7.4
-9.6,-79.2,2023-01,PER,other_purse_seines,1,1.0,5.44,6.09,5.15,8.2
-17.8,-77.0,2023-03,,purse_seines,1,1.86,2.82,5.05,9.24,
-14.9,-77.3,2023-02,PER,other_purse_seines,1,2.78,7.74,8.61,18.19,8.3
-15.8,-77.9,2023-03,PER,tuna_purse_seines,1,7.16,9.71,19.79,9.58,7.8
-10.9,-77.9,2023-03,PER,other_purse_seines,2,1.29,7.19,9.81,11.32,7.6
-7.5,-79.7,2023-01,PER,fishing,2,3.08,4.99,8.12,34.84,9.5
-11.9,-77.6,2023-01,PER,inconclusive,1,2.43,6.5,8.9,12.06,7.4
-6.9,-81.0,2023-01,PER,other_purse_seines,1,4.96,9.19,11.04,19.28,6.9
-15.0,-77.0,2023-01,PER,pole_and_line,2,2.0,11.05,12.04,7.58,7.0
-6.0,-81.7,2023-03,ECU,fishing,1,1.0,8.35,9.15,4.52,6.5
-14.8,-77.4,2023-02,PER,purse_seines,1,0.1,6.58,8.21,7.23,8.1
-8.0,-79.7,2023-02,PER,purse_seines,2,1.19,8.4,5.05,24.06,6.7
-7.9,-79.5,2023-01,GBR,other_purse_seines,1,3.44,17.01,13.65,20.09,6.7
-16.8,-78.6,2023-03,PER,other_purse_seines,1,0.35,4.42,4.56,3.13,7.9
-10.0,-81.0,2023-02,,purse_seines,1,12.92,19.58,24.99,100.27,7.7
-15.0,-76.2,2023-03,PER,other_purse_seines,1,2.53,5.41,13.9,16.96,7.8
-15.0,-77.7,2023-02,PER,set_gillnets,1,6.8,13.16,10.14,96.54,7.5
-12.8,-77.8,2023-02,PER,other_purse_seines,1,1.39,2.75,3.75,7.33,
-14.7,-77.7,2023-02,PER,purse_seines,1,0.71,7.58,6.33,19.11,8.0
-13.3,-76.5,2023-01,PER,other_purse_seines,18,21.2448,21.39,25.37,78.14,12.6
-17.3,-71.8,2023-03,PER,other_purse_seines,2,10.39,18.85,8.54,200.6,7.6
-9.8,-78.4,2023-01,AIA,purse_seines,1,3.12,0.0,0.0,16.45,7.6
-14.0,-76.7,2023-03,PER,pole_and_line,1,1.5,7.75,2.59,24.09,7.2
-12.4,-77.3,2023-02,PER,other_purse_seines,1,1.43,0.0,1.11,21.91,7.5
-15.4,-76.6,2023-03,,pole_and_line,1,1.49,0.0,1.6,9.59,7.5
-6.8,-80.2,2023-01,PER,fishing,1,3.17,10.12,13.14,20.02,8.8
-15.7,-77.7,2023-02,PER,pole_and_line,1,0.92,9.19,7.54,12.02,8.7
-14.7,-77.4,2023-02,PER,other_purse_seines,14,21.2448,30.54,29.86,162.88,9.3
-15.3,-76.6,2023-03,PER,pole_and_line,1,12.68,15.1,15.5,51.36,9.1
-17.6,-76.6,2023-03,ECU,tuna_purse_seines,1,2.3,12.18,8.65,14.61,8.8
-9.7,-78.5,2023-01,PER,purse_seines,3,2.82,7.1,11.71,56.43,7.7
-7.8,-79.6,2023-01,PER,pole_and_line,1,1.87,7.23,6.21,18.39,7.5
-7.4,-80.3,2023-02,PER,other_purse_seines,2,1.45,0.0,0.0,16.45,
-15.0,-77.5,2023-02,PER,other_purse_seines,1,1.35,4.76,0.55,3.91,7.8
-6.4,-80.9,2023-01,PER,purse_seines,1,0.6,6.15,5.67,9.25,7.9
-13.4,-76.4,2023-01,PER,inconclusive,1,21.2448,26.15,28.74,101.46,8.2
-13.5,-76.2,2023-03,PER,other_purse_seines,4,2.19,9.45,4.35,19.49,7.1
-6.3,-81.3,2023-02,PER,other_purse_seines,1,0.3,8.03,0.07,3.39,7.1
-7.1,-80.2,2023-01,PER,tuna_purse_seines,1,2.58,13.53,3.2,18.09,7.3
-15.1,-76.9,2023-03,PER,tuna_purse_seines,1,12.42,14.26,10.16,42.72,9.9
-14.3,-77.8,2023-02,PER,other_purse_seines,6,12.04,15.16,22.41,61.39,7.8
-7.7,-79.8,2023-01,PER,fishing,2,3.05,8.46,6.25,26.69,6.9
-11.7,-77.5,2023-01,PER,purse_seines,1,0.94,9.0,6.55,21.53,7.4
-9.2,-78.8,2023-03,PER,other_purse_seines,1,1.05,0.0,0.88,12.83,6.9
-8.2,-79.5,2023-01,GBR,other_purse_seines,1,0.35,5.62,0.0,4.81,6.7
-12.0,-77.4,2023-01,PER,pole_and_line,2,2.87,7.13,1.66,26.89,7.7
-16.7,-77.0,2023-03,ECU,tuna_purse_seines,1,5.46,14.37,7.62,15.74,7.6
-7.1,-80.1,2023-02,PER,purse_seines,1,1.4,2.0,0.0,14.66,7.0
-11.7,-77.3,2023-01,PER,purse_seines,4,16.57,25.36,23.19,96.63,8.0
-11.9,-77.3,2023-03,PER,other_purse_seines,1,1.02,4.21,0.0,6.27,8.1
-15.6,-77.6,2023-02,PER,pole_and_line,1,0.67,10.99,9.2,3.15,7.8
-7.2,-80.6,2023-01,PER,other_purse_seines,1,2.35,7.67,7.41,36.96,7.6
-16.7,-73.0,2023-02,PER,other_purse_seines,2,1.57,7.72,13.1,27.87,7.1
-10.2,-78.2,2023-01,PER,other_purse_seines,6,5.88,12.24,6.95,29.21,7.3
-12.3,-77.0,2023-01,PER,inconclusive,1,4.93,6.85,11.47,24.13,8.9
-15.9,-77.9,2023-03,PER,tuna_purse_seines,2,12.03,14.67,8.64,69.78,7.5
-14.8,-77.3,2023-02,PER,other_purse_seines,4,12.62,15.41,13.7,57.44,8.4
-9.8,-78.7,2023-01,PER,other_purse_seines,1,2.94,0.0,4.61,26.57,7.9
-8.2,-79.5,2023-01,PER,fishing,1,0.18,0.0,2.96,11.28,7.9
-13.0,-76.7,2023-03,PER,other_purse_seines,1,0.42,3.05,0.0,7.51,8.3
-6.8,-80.5,2023-01,PER,other_purse_seines,17,21.2448,33.23,30.32,231.78,8.9
-7.5,-79.7,2023-02,PER,other_purse_seines,19,21.2448,27.9,33.21,102.02,8.2
-11.5,-78.0,2023-03,PER,other_purse_seines,1,1.3,2.95,7.23,23.33,7.3
-8.1,-79.3,2023-02,GBR,other_purse_seines,1,6.78,14.18,16.53,28.17,8.8
-8.3,-82.3,2023-02,ECU,tuna_purse_seines,1,0.19,6.25,5.55,5.37,7.4
-16.5,-77.3,2023-03,PER,other_purse_seines,1,1.71,2.23,7.35,17.6,
-9.2,-78.8,2023-02,PER,tuna_purse_seines,1,1.71,4.3,7.36,19.54,7.7
-13.1,-77.0,2023-01,PER,other_purse_seines,1,0.1,0.0,0.31,8.93,7.6
-8.7,-79.5,2023-01,PER,tuna_purse_seines,1,1.25,0.49,7.41,11.09,7.7
-13.4,-76.5,2023-01,PER,other_purse_seines,23,21.2448,25.99,27.39,166.11,8.7
-10.8,-78.3,2023-03,PER,other_purse_seines,1,1.56,10.13,8.78,8.16,6.6
-15.4,-77.4,2023-02,PER,other_purse_seines,2,3.02,9.52,1.67,14.49,7.6
-8.5,-79.1,2023-03,PER,other_purse_seines,1,0.32,9.89,10.71,5.74,8.7
-4.9,-82.3,2023-03,ECU,tuna_purse_seines,1,0.87,3.55,0.0,9.04,8.4
-15.1,-76.9,2023-02,PER,other_purse_seines,3,2.46,9.97,9.39,21.71,8.4
-7.5,-79.9,2023-01,GBR,other_purse_seines,1,2.0,1.48,4.57,30.19,7.3
-12.3,-77.1,2023-01,PER,other_purse_seines,38,21.2448,29.16,27.39,86.52,8.6
-17.7,-77.5,2023-03,ECU,tuna_purse_seines,1,8.89,8.72,12.55,67.82,8.3
-15.0,-77.5,2023-03,PER,tuna_purse_seines,1,1.8,9.61,12.42,16.51,7.6
-16.7,-77.1,2023-03,PER,other_purse_seines,1,4.14,4.19,0.55,31.93,7.7
-16.3,-78.1,2023-03,ECU,tuna_purse_seines,1,4.0,12.19,9.11,8.84,7.1
-16.5,-73.4,2023-02,,other_purse_seines,1,0.82,1.35,0.0,8.85,7.4
-13.3,-77.9,2023-02,PER,other_purse_seines,1,0.96,5.13,10.28,9.85,7.2
-15.4,-78.0,2023-02,PER,purse_seines,1,2.27,5.2,7.49,15.64,7.2
-7.8,-79.7,2023-01,HND,other_purse_seines,1,7.19,7.07,13.3,31.58,8.3
-15.7,-77.3,2023-02,ECU,tuna_purse_seines,1,1.02,9.24,2.21,3.85,8.6
-16.9,-77.0,2023-03,ECU,tuna_purse_seines,1,6.6,14.24,12.52,92.16,7.3
-6.7,-81.0,2023-01,PER,purse_seines,1,2.54,6.34,7.82,19.17,8.9
-6.8,-80.3,2023-02,PER,other_purse_seines,5,10.44,15.28,9.12,22.3,7.8
-8.1,-79.5,2023-01,GBR,other_purse_seines,1,2.06,6.3,10.64,25.9,7.1
-12.5,-77.2,2023-03,PER,other_purse_seines,1,0.41,7.31,1.78,5.35,6.7
-11.9,-80.9,2023-02,ECU,tuna_purse_seines,1,7.62,13.25,13.35,41.67,8.4
-15.1,-75.6,2023-01,PER,tuna_purse_seines,1,0.84,5.07,7.56,9.8,6.7
-8.3,-79.2,2023-01,PER,other_purse_seines,60,21.2448,26.78,34.73,257.27,8.8
-15.3,-76.8,2023-02,PER,other_purse_seines,1,0.99,10.05,4.35,7.66,6.9
-13.2,-77.1,2023-01,HND,other_purse_seines,1,5.87,14.9,11.64,19.73,8.3
-14.8,-77.1,2023-03,,pole_and_line,1,0.17,4.09,4.3,27.71,6.8
-6.0,-82.2,2023-03,ECU,tuna_purse_seines,2,8.4,16.96,10.57,63.28,8.6
-13.1,-77.8,2023-02,PER,other_purse_seines,1,4.84,3.94,6.11,21.74,8.6
-8.1,-79.4,2023-01,PER,fishing,2,4.27,4.7,0.11,14.46,7.8
-14.9,-77.8,2023-02,HND,other_purse_seines,1,5.08,11.25,13.7,14.35,7.4
-15.4,-77.8,2023-02,PER,pole_and_line,1,1.56,2.58,9.35,14.17,8.2
-13.8,-76.6,2023-01,PER,other_purse_seines,36,21.2448,23.13,22.74,131.16,8.4
-12.0,-77.4,2023-01,PER,other_purse_seines,58,21.2448,27.3,34.56,84.47,9.4
-14.6,-77.4,2023-02,PER,other_purse_seines,5,14.64,19.82,22.45,70.42,9.6
-15.3,-76.6,2023-03,PER,fishing,1,3.77,10.24,7.49,23.23,7.4
-14.9,-76.9,2023-02,PER,other_purse_seines,5,19.71,28.46,31.28,49.39,8.6
-16.8,-78.1,2023-03,ECU,tuna_purse_seines,2,21.2448,25.63,27.25,111.16,10.0
-9.0,-78.6,2023-03,PER,other_purse_seines,6,21.2448,29.72,31.55,105.48,9.4
-3.4,-81.2,2023-02,ECU,other_purse_seines,1,1.18,2.48,1.75,4.63,7.6
-15.2,-76.9,2023-03,PER,tuna_purse_seines,1,1.31,3.2,5.84,12.49,7.7
-12.2,-77.9,2023-02,ECU,tuna_purse_seines,1,1.95,0.0,0.0,16.99,8.3
-13.3,-80.3,2023-03,ECU,tuna_purse_seines,1,0.2,12.08,13.48,4.86,7.0
-14.0,-78.1,2023-02,PER,other_purse_seines,1,0.05,5.69,6.69,4.84,6.9
-7.7,-79.8,2023-02,GBR,other_purse_seines,1,2.25,1.61,5.04,23.98,7.3
-15.9,-76.1,2023-03,,pole_and_line,1,8.3,17.04,15.24,62.43,8.0
-9.3,-78.7,2023-01,PER,purse_seines,2,3.44,5.55,4.18,30.25,7.3
-15.2,-76.9,2023-02,PER,other_purse_seines,6,7.37,12.31,19.85,32.07,9.0
-8.2,-79.3,2023-01,PER,purse_seines,5,6.82,9.96,16.63,76.13,7.7
-15.3,-77.5,2023-02,PER,pole_and_line,1,7.94,8.22,8.43,56.06,7.0
-7.4,-79.7,2023-01,PER,other_purse_seines,55,21.2448,29.15,30.78,262.41,8.8
-8.3,-79.2,2023-01,PER,purse_seines,5,11.22,16.0,14.05,111.61,8.5
-12.6,-77.0,2023-01,AIA,purse_seines,1,3.16,2.76,4.82,11.66,7.0
-9.0,-78.6,2023-02,PER,tuna_purse_seines,1,2.4,5.05,5.53,15.13,10.5
-14.9,-77.6,2023-03,,pole_and_line,1,1.73,6.19,3.36,18.16,
-14.6,-77.4,2023-03,PER,tuna_purse_seines,1,1.15,8.46,4.66,13.14,7.2
-7.9,-79.6,2023-01,PER,tuna_purse_seines,7,21.2448,27.44,24.9,179.91,11.3
-9.2,-78.8,2023-01,PER,purse_seines,2,7.83,13.26,9.57,21.02,7.4
-12.0,-77.7,2023-03,PER,other_purse_seines,1,0.34,6.34,0.0,8.05,
-6.0,-81.3,2023-01,HND,other_purse_seines,1,1.33,2.97,3.62,7.12,7.5
-13.3,-77.5,2023-02,PER,purse_seines,1,0.07,6.42,2.44,4.41,7.3
-5.9,-81.2,2023-01,PER,other_purse_seines,1,0.75,1.82,4.54,14.16,8.0
-8.6,-79.3,2023-01,PER,fishing,1,0.09,10.12,2.96,5.97,6.6
-10.3,-78.3,2023-01,AIA,purse_seines,1,3.0,6.09,7.0,11.72,8.7
-11.2,-77.8,2023-01,PER,purse_seines,2,5.0,10.17,7.13,10.32,7.2
-13.2,-77.0,2023-01,PER,other_purse_seines,3,8.41,14.99,13.81,32.59,7.5
-8.4,-79.2,2023-01,PER,purse_seines,4,10.79,10.11,12.88,41.97,7.9
-13.8,-76.5,2023-01,PER,inconclusive,1,2.88,4.28,9.99,24.71,
-12.4,-77.0,2023-01,PER,other_purse_seines,48,21.2448,31.59,34.5,352.06,8.1
-10.6,-78.2,2023-01,PER,other_purse_seines,1,0.38,8.77,12.36,6.77,6.5
-17.7,-71.7,2023-01,PER,other_purse_seines,1,1.14,0.0,2.98,6.96,6.7
-17.1,-72.1,2023-02,PER,other_purse_seines,3,7.52,8.41,13.69,30.45,7.6
-8.1,-79.5,2023-02,PER,fishing,2,0.57,8.09,10.52,5.21,7.0
-8.5,-79.2,2023-01,,other_purse_seines,1,0.24,8.78,4.82,6.2,8.1
-7.4,-80.0,2023-01,PER,other_purse_seines,32,21.2448,23.18,23.5,136.17,8.9
-8.8,-80.0,2023-01,PER,other_purse_seines,1,0.76,3.08,0.0,16.51,6.5
-12.8,-77.0,2023-01,SSD,tuna_purse_seines,1,1.7,3.8,4.42,19.61,6.7
-17.8,-71.5,2023-02,PER,fishing,1,0.39,6.27,0.0,6.09,7.7
-12.3,-77.3,2023-02,HND,other_purse_seines,1,1.05,0.0,0.0,6.42,7.1
-15.8,-76.1,2023-03,,pole_and_line,1,12.22,15.79,13.32,11.68,8.0
-12.0,-77.2,2023-03,PER,other_purse_seines,25,21.2448,19.74,18.59,380.28,10.0
-16.9,-77.6,2023-03,PER,other_purse_seines,1,1.77,3.55,6.19,11.23,8.6
-6.3,-81.0,2023-01,PER,other_purse_seines,38,21.2448,29.9,30.2,225.03,8.9
-9.4,-78.7,2023-01,PER,purse_seines,2,2.05,3.61,8.08,8.23,7.0
-8.8,-79.2,2023-01,PER,other_purse_seines,1,0.94,6.54,8.02,12.19,7.3
-7.7,-79.8,2023-02,PER,tuna_purse_seines,1,4.68,17.58,20.66,17.0,7.1
-7.2,-80.0,2023-01,PER,pole_and_line,1,2.29,0.61,0.0,9.88,9.2
-8.7,-79.8,2023-03,PER,other_purse_seines,1,1.66,7.37,5.97,4.95,6.8
-10.8,-78.0,2023-01,PER,tuna_purse_seines,1,0.14,10.14,12.95,7.88,7.8
-14.5,-78.1,2023-03,PER,tuna_purse_seines,1,0.16,3.43,1.87,3.45,7.1
-12.2,-77.5,2023-03,PER,fishing,1,3.27,3.99,12.78,36.09,6.9
-12.5,-77.4,2023-01,PER,other_purse_seines,1,0.29,0.0,5.94,8.61,7.3
-13.3,-76.6,2023-01,PER,other_purse_seines,22,21.2448,27.85,27.79,85.82,8.7
-16.8,-78.5,2023-03,PER,other_purse_seines,1,3.47,8.59,15.04,38.11,7.8
-11.7,-77.7,2023-01,ECU,tuna_purse_seines,1,0.26,4.1,3.49,7.09,7.7
-16.7,-76.7,2023-03,PER,tuna_purse_seines,2,8.13,13.13,18.83,31.13,7.4
-8.3,-79.4,2023-03,PER,other_purse_seines,1,0.34,2.97,4.39,3.42,6.9
-12.7,-76.8,2023-02,PER,other_purse_seines,4,2.48,13.12,8.36,20.03,7.1
-14.1,-77.4,2023-02,PER,other_purse_seines,1,4.3,2.14,8.74,25.69,10.3
-14.9,-77.1,2023-03,,pole_and_line,1,0.2,11.49,11.43,2.09,6.6
-3.9,-82.0,2023-02,PER,other_purse_seines,1,0.57,9.75,9.88,7.2,
-16.9,-77.5,2023-03,ECU,tuna_purse_seines,1,2.94,7.68,9.79,50.73,6.9
-7.8,-79.7,2023-02,PER,purse_seines,5,7.91,16.1,18.47,25.36,
-14.7,-76.1,2023-01,PER,other_purse_seines,9,6.06,16.1,13.74,57.83,8.1
-10.0,-79.0,2023-03,PER,other_purse_seines,1,0.42,2.56,2.88,7.94,6.6
-13.3,-76.5,2023-01,HND,other_purse_seines,1,3.42,1.94,4.95,38.96,7.3
-8.2,-79.4,2023-01,PER,purse_seines,1,2.32,3.35,1.09,14.52,8.0
-15.2,-77.7,2023-02,PER,pole_and_line,1,2.99,7.09,7.84,5.53,7.5
-14.5,-77.0,2023-03,AIA,purse_seines,1,1.29,12.17,15.44,3.74,
-10.1,-78.4,2023-02,PER,tuna_purse_seines,1,5.48,6.97,13.06,20.15,7.9
-13.6,-77.7,2023-01,PER,pole_and_line,1,0.95,2.76,0.0,17.17,7.2
-7.7,-79.8,2023-03,PER,other_purse_seines,1,0.36,0.0,0.72,12.52,7.1
-11.6,-77.5,2023-02,PER,pole_and_line,1,2.63,6.45,3.45,24.11,7.1
-13.7,-77.6,2023-01,PER,pole_and_line,1,1.5,8.61,0.0,14.45,8.0
-9.3,-78.6,2023-01,PER,fishing,1,3.27,6.01,2.15,12.91,7.4
-7.6,-79.7,2023-01,PER,pole_and_line,1,3.03,0.93,1.64,23.24,8.0
-5.8,-81.3,2023-01,PER,pole_and_line,1,2.17,5.8,2.54,11.53,8.5
-14.6,-77.9,2023-02,PER,other_purse_seines,3,5.07,10.72,6.05,40.64,7.8
-12.5,-77.0,2023-01,PER,pole_and_line,2,2.43,9.71,12.62,13.42,8.0
-13.5,-77.4,2023-01,PER,fishing,1,0.6,0.0,1.55,5.38,8.0
-10.4,-78.2,2023-02,,other_purse_seines,1,2.27,2.82,5.01,26.44,7.3
-8.8,-79.9,2023-03,PER,other_purse_seines,1,2.01,8.42,7.54,8.53,
-8.1,-79.5,2023-01,PER,tuna_purse_seines,2,0.46,5.72,7.61,4.21,6.9
-12.0,-77.9,2023-01,PER,other_purse_seines,1,0.52,10.07,8.94,6.83,6.9
-12.2,-78.6,2023-02,PER,fishing,1,2.36,5.73,4.04,26.54,7.2
-13.5,-76.5,2023-01,PER,pole_and_line,1,1.0,5.26,6.38,5.92,8.7
-6.6,-80.5,2023-01,PER,other_purse_seines,28,21.2448,27.97,27.01,52.51,9.5
-7.4,-79.9,2023-03,PER,other_purse_seines,1,0.47,5.54,6.12,17.99,6.8
-13.0,-77.1,2023-02,PER,other_purse_seines,1,1.48,9.03,6.08,7.9,8.6
-12.8,-76.9,2023-02,PER,other_purse_seines,2,1.98,5.93,11.84,18.92,8.7
-14.4,-76.9,2023-01,PER,set_longlines,1,0.88,3.99,6.86,8.8,8.5
-7.5,-79.9,2023-01,PER,tuna_purse_seines,9,21.2448,30.95,25.92,81.66,9.3
-14.8,-77.8,2023-02,PER,other_purse_seines,7,19.14,28.8,25.48,95.27,8.6
-15.9,-77.4,2023-03,PER,tuna_purse_seines,1,2.12,9.98,7.93,17.57,
-7.5,-80.0,2023-02,PER,other_purse_seines,11,21.2448,29.38,26.0,94.1,8.9
-9.5,-78.5,2023-01,PER,fishing,1,2.34,4.69,5.74,15.09,6.8
-11.0,-77.8,2023-01,PER,fishing,1,0.99,8.54,9.07,8.73,6.6
